x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048,0.0004000000000000048
0.0003898916583071926,0.00038989165830198195,0.00038989165830777186,0.00038989166454568124,0.0003898916611532818,0.0003898916616922574,0.00038989165913826926,0.0003898916591393822,0.00038989165913918704,0.00038990220723619546,0.0003899022055899253,0.00038990220725853317,0.0003899022104786786,0.0003899022104796499,0.00038990221047931786,0.00038990221036154277,0.0003899022094493006,0.00038990220944838146,0.00038989883015097407,0.00038989883011507706,0.0003898988301591822,0.00038989883624968003,0.00038989883677889505,0.00038989883630328065,0.00038989883383181177,0.00038989883321260006,0.00038989883465024243
0.00034106695946275583,0.0003410669594423742,0.00034106695946479863,0.00034106698155651565,0.0003410669686231797,0.0003410669706780578,0.00034106696209064267,0.00034106696209390607,0.0003410669620936536,0.0003411003237738541,0.0003411003174982005,0.00034110032385883563,0.00034110033404315034,0.0003411003340462131,0.00034110033404515227,0.000341100334265592,0.0003411003307871606,0.0003411003307842599,0.00034108962315128647,0.00034108962301355414,0.00034108962318229064,0.00034108964244138713,0.0003410896444578613,0.00034108964264510585,0.0003410896352012738,0.0003410896328388528,0.000341089638320122
0.00024695274751111913,0.00024695274746608213,0.0002469527475153566,0.00024695279347350846,0.00024695276531124584,0.0002469527697858109,0.00024695275254674133,0.00024695275255260236,0.00024695275255267755,0.0002470167157324836,0.00024701670206825045,0.0002470167159173012,0.00024701673544457446,0.00024701673545043316,0.00024701673544838304,0.0002470167367758662,0.0002470167292009675,0.00024701672919541485,0.0002469961488100689,0.0002469961485090481,0.0002469961488772138,0.00024699618579589644,0.00024699619018530005,0.0002469961862386912,0.0002469961725363798,0.00024699616739008923,0.0002469961793258725
0.00010504284843510653,0.00010504284835639307,0.00010504284844232347,0.00010504292682522661,0.00010504287788819607,0.00010504288566361885,0.00010504285671260745,0.00010504285672193213,0.00010504285672249515,0.00010514810728183045,0.0001051480835387902,0.00010514810760282444,0.00010514813974298699,0.0001051481397526198,0.00010514813974923351,0.0001051481426289791,0.00010514812946600736,0.00010514812945687486,0.00010511416910250035,0.00010511416857867219,0.0001051141692189255,0.00010511422996080773,0.00010511423758712072,0.00010511423072969198,0.00010511420862308117,0.00010511419967912324,0.00010511422041972485
-8.43623585763085e-5,-8.436235869708445e-5,-8.436235856521652e-5,-8.43622380742233e-5,-8.436231319225473e-5,-8.436230125703396e-5,-8.436234581519548e-5,-8.436234580078941e-5,-8.436234579996938e-5,-8.419984251480784e-5,-8.419987895926098e-5,-8.41998420220708e-5,-8.419979237638214e-5,-8.419979236149957e-5,-8.419979236672716e-5,-8.419978804660797e-5,-8.419980825100944e-5,-8.419980826511919e-5,-8.425238421702993e-5,-8.425238502097262e-5,-8.425238403828424e-5,-8.425229026439785e-5,-8.425227855812415e-5,-8.42522890840998e-5,-8.42523232858614e-5,-8.425233701425997e-5,-8.425230517822356e-5
-0.00031912031741723426,-0.00031912031758741713,-0.0003191203174011599,-0.00031912014296418893,-0.0003191202494857842,-0.0003191202325610938,-0.0003191202981789369,-0.000319120298156453,-0.0003191202981563161,-0.00031887480179585396,-0.0003188748534754458,-0.0003188748010967529,-0.00031887472604414784,-0.0003188747260216177,-0.0003188747260294851,-0.0003188747213936426,-0.0003188747500421691,-0.0003188747500635222,-0.0003189543488072234,-0.00031895434994531647,-0.00031895434855312997,-0.0003189542069077874,-0.0003189541903056128,-0.00031895420523271866,-0.0003189542580647416,-0.0003189542775280377,-0.0003189542323847198
-0.0005971554802319578,-0.0005971554804576214,-0.0005971554802095087,-0.0005971552370806791,-0.0005971553800449762,-0.000597155357330399,-0.0005971554515303349,-0.0005971554514949632,-0.000597155451497376,-0.000596788237236598,-0.0005967883065963386,-0.0005967882362973738,-0.0005967881239301478,-0.0005967881238963446,-0.0005967881239080418,-0.0005967881214133254,-0.0005967881598576581,-0.0005967881598896781,-0.0005969073289859388,-0.0005969073305085405,-0.0005969073286433502,-0.0005969071168249801,-0.0005969070945375716,-0.0005969071145734619,-0.0005969071963301412,-0.0005969072224416404,-0.0005969071618581628
-0.0009168312312126481,-0.0009168312314985305,-0.000916831231182118,-0.0009168309014197865,-0.0009168310856935563,-0.0009168310564161813,-0.0009168311889808096,-0.000916831188925769,-0.000916831188933603,-0.0009162893467637722,-0.0009162894361653274,-0.0009162893455514247,-0.0009162891795783967,-0.0009162891795283525,-0.0009162891795454981,-0.0009162891830988144,-0.0009162892326424344,-0.00091628923268981,-0.0009164649609765053,-0.0009164649629302666,-0.0009164649605320795,-0.0009164646481014756,-0.0009164646193642173,-0.000916464645193229,-0.0009164647702638248,-0.0009164648039013746,-0.0009164647258192559
-0.0012764483986009393,-0.0012764483989497137,-0.0012764483985601113,-0.001276447959008701,-0.0012764481892319575,-0.0012764481526550922,-0.0012764483370273831,-0.0012764483369427143,-0.0012764483369604536,-0.0012756560228226502,-0.0012756561345181013,-0.0012756560213050682,-0.0012756557783395956,-0.0012756557782661688,-0.0012756557782910747,-0.001275655794132516,-0.0012756558560149383,-0.0012756558560844064,-0.0012759121163284865,-0.0012759121187546415,-0.0012759121157684507,-0.0012759116591556346,-0.0012759116232358132,-0.001275911655511846,-0.0012759118448841058,-0.00127591188687774,-0.0012759117893367756
-0.0016747326562922221,-0.0016747326567038794,-0.0016747326562381768,-0.0016747320765799097,-0.0016747323571553558,-0.001674732312580276,-0.001674732567193959,-0.0016747325670653935,-0.0016747325670997037,-0.0016735829370884208,-0.001673583073215288,-0.0016735829352342456,-0.0016735825823041702,-0.001673582582197284,-0.0016735825822332005,-0.0016735826197361154,-0.0016735826951290178,-0.0016735826952300828,-0.001673952442497817,-0.0016739524454310415,-0.0016739524418076578,-0.0016739517797238754,-0.0016739517359211462,-0.00167395177526664,-0.0016739520588198783,-0.0016739521099476886,-0.0016739519910911767
-0.0021107482892054655,-0.0021107482896772036,-0.0021107482891345314,-0.0021107475313763197,-0.002110747866490785,-0.002110747813253347,-0.0021107481618707485,-0.002110748161679425,-0.0021107481617392908,-0.0021091016388016977,-0.0021091018013933973,-0.0021091016365801405,-0.0021091011306138855,-0.0021091011304603703,-0.002109101130511536,-0.0021091012023409773,-0.002109101292353781,-0.0021091012924988597,-0.0021096266013669756,-0.0021096266048354025,-0.0021096266005313203,-0.0021096256529796777,-0.0021096256006224758,-0.0021096256476315148,-0.002109626064626305,-0.00210962612561791,-0.0021096259836837104
-0.002583450420272075,-0.0025834504207966195,-0.0025834504201793424,-0.002583449433684857,-0.0025834498272311055,-0.0025834497647143585,-0.0025834502398434404,-0.002583450239562978,-0.0025834502396611786,-0.002581114408059493,-0.0025811145990078787,-0.002581114405440338,-0.0025811136871277847,-0.0025811136869094984,-0.00258111368698174,-0.002581113811080206,-0.002581113916736556,-0.0025811139169427547,-0.0025818509718348046,-0.002581850975856597,-0.002581850970836764,-0.002581849627584563,-0.002581849566039292,-0.0025818496212678226,-0.002581850226115457,-0.0025818502976322193,-0.0025818501309877355
-0.0030919118210058255,-0.0030919118215695265,-0.0030919118208845558,-0.0030919105363410703,-0.003091910991888769,-0.0030919109195278,-0.003091911566536258,-0.003091911566129245,-0.0030919115662841135,-0.00308861904651773,-0.003088619267559706,-0.00308861904347097,-0.0030886180306958057,-0.0030886180303876243,-0.0030886180304890024,-0.0030886182321836096,-0.0030886183544110426,-0.003088618354702045,-0.0030896424371346307,-0.0030896424417147803,-0.0030896424359549285,-0.003089640543615721,-0.003089640472287908,-0.0030896405362510083,-0.0030896414049658297,-0.0030896414875895123,-0.003089641294745973
-0.00363540674002178,-0.0036354067406042436,-0.003635406739863259,-0.0036354050677990133,-0.0036354055886341045,-0.003635405505909849,-0.003635406384010417,-0.003635406383427582,-0.003635406383663416,-0.0036308115404699876,-0.0036308117932069544,-0.003630811536965509,-0.0036308101240344988,-0.0036308101236040757,-0.0036308101237449587,-0.0036308104359804036,-0.003630810575620794,-0.003630810576027088,-0.0036322166623635674,-0.003632216667493835,-0.0036322166609802885,-0.003632214020783151,-0.003632213939110708,-0.0036322140122883647,-0.0036322152435919125,-0.0036322153378309492,-0.0036322151174269643
-0.004213056628782463,-0.00421305662935245,-0.004213056628574757,-0.004213054446561967,-0.004213055035591228,-0.0042130549420461285,-0.004213056133038275,-0.0042130561322110205,-0.0042130561325618284,-0.00420668965235213,-0.004206689938205424,-0.004206689648359218,-0.004206687692700897,-0.0042066876921046,-0.004206687692298967,-0.004206688159912262,-0.0042066883176912,-0.004206688318253913,-0.004208602778262129,-0.004208602783913971,-0.004208602776648975,-0.004208599117397405,-0.0042085990248583996,-0.004208599107684969,-0.004208600836518845,-0.004208600942778321,-0.004208600693624381
-0.004823999351634334,-0.0048239993521442745,-0.004823999351360553,-0.004823996486388466,-0.004823997146091853,-0.004823997041338132,-0.004823998661601893,-0.004823998660432067,-0.004823998660946699,-0.004815210679049932,-0.004815210999240724,-0.004815210674536219,-0.004815207980552096,-0.004815207979730055,-0.004815207979997078,-0.004815208664879647,-0.004815208841388142,-0.004815208842163699,-0.004817807940569148,-0.004817807946685263,-0.004817807938692965,-0.004817802881168326,-0.0048178027772790245,-0.004817802870140345,-0.004817805285440522,-0.004817805403997156,-0.004817805125100997
